img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
train_00000.jpeg,2448,3264,1312.3294677734375,1561.935791015625,1662.050048828125,2118.72265625,albopictus
train_00001.jpeg,3024,4032,915.0052490234376,1899.89404296875,1961.3487548828125,2970.4501953125,albopictus
train_00003.jpeg,3456,4608,1140.0054931640625,2383.470458984375,1587.527099609375,2822.2197265625,albopictus
train_00005.jpeg,1152,2560,174.104736328125,788.899658203125,1015.443603515625,1550.24658203125,albopictus
train_00007.jpeg,2128,4608,341.0153503417969,712.5917358398438,2011.7362060546875,1912.0792236328125,albopictus
train_00008.jpeg,4000,2250,1774.2772216796875,905.468994140625,2395.79541015625,1578.892578125,albopictus
train_00009.jpeg,768,1024,180.98291015625,157.2340850830078,707.5131225585938,722.3977661132812,albopictus
train_00010.jpeg,3168,4224,656.327392578125,1550.4161376953125,2558.7880859375,3087.828857421875,albopictus
train_00011.jpeg,768,1024,185.2374420166016,210.16343688964844,553.5382690429688,687.7677612304688,culex
train_00012.jpeg,3024,4032,5.0,1415.16162109375,2023.9859619140625,2850.0810546875,culex
train_00013.jpeg,768,1024,276.2345886230469,632.5689697265625,378.9223937988281,731.3453369140625,culex
train_00015.jpeg,1024,1024,367.8433532714844,311.7770690917969,613.2941284179688,636.1764526367188,albopictus
train_00016.jpeg,924,697,233.4011383056641,171.8682861328125,575.123779296875,522.4635620117188,albopictus
train_00017.jpeg,768,1024,284.648681640625,461.44482421875,442.7217712402344,694.5162353515625,culex
train_00018.jpeg,1024,1820,592.7271118164062,752.3456420898438,799.8265380859375,1125.3199462890625,culiseta
train_00019.jpeg,1627,2081,704.8330688476562,658.8768310546875,1239.0577392578125,1187.163818359375,culex
train_00020.jpeg,4032,2268,2232.54833984375,792.3005981445312,2624.3994140625,1435.820068359375,albopictus
train_00021.jpeg,3000,4000,1064.982666015625,1361.8514404296875,1818.37109375,2122.39990234375,albopictus
train_00022.jpeg,3024,4032,971.5927734375,815.4268798828125,1851.4942626953125,1633.531494140625,culiseta
train_00023.jpeg,1024,1365,321.45965576171875,651.6668090820312,585.1661987304688,898.3795776367188,culex
train_00024.jpeg,3000,4000,842.3350219726562,1009.85302734375,1760.1832275390625,2064.541259765625,culex
train_00025.jpeg,996,995,434.3538513183594,344.0761108398437,616.2627563476562,514.392822265625,albopictus
train_00027.jpeg,768,1024,288.2288513183594,462.1589965820313,446.2109375,666.8859252929688,culex
train_00028.jpeg,1024,1365,435.084716796875,588.0909423828125,598.421630859375,749.3693237304688,culex
train_00030.jpeg,1024,1365,372.3879699707031,686.4632568359375,501.7356262207031,835.2130126953125,culex
train_00032.jpeg,3024,4032,502.4477233886719,832.7962036132812,2202.9296875,2432.800048828125,japonicus/koreicus
train_00033.jpeg,3024,4032,906.0172119140624,1043.490966796875,2045.423828125,2593.542236328125,japonicus/koreicus
train_00034.jpeg,3840,5120,1288.698486328125,990.3125,3712.002197265625,3158.00048828125,albopictus
train_00035.jpeg,4032,3024,1883.960693359375,1360.20556640625,2227.718017578125,1664.5145263671875,albopictus
train_00036.jpeg,2448,3264,550.7213134765625,1214.7813720703125,1462.7257080078125,2297.90234375,albopictus
train_00037.jpeg,768,1024,191.2011260986328,344.2890319824219,605.692138671875,777.4706420898438,culex
train_00038.jpeg,1024,1365,156.76329040527344,7.1307291984558105,1014.4944458007812,1162.51416015625,culex
train_00040.jpeg,804,780,285.5497436523437,269.98712158203125,551.360107421875,466.4895324707031,albopictus
train_00041.jpeg,2160,3840,797.9503173828125,1593.76025390625,1454.2528076171875,2607.642822265625,albopictus
train_00042.jpeg,1024,768,545.051025390625,210.41075134277344,640.8524169921875,319.1408386230469,albopictus
train_00043.jpeg,594,890,69.06453704833984,314.20782470703125,340.3541259765625,513.179443359375,albopictus
train_00044.jpeg,2448,3264,908.2039184570312,1291.8565673828125,1354.1671142578125,1646.741943359375,albopictus
train_00045.jpeg,1024,1024,471.16845703125,386.1703186035156,688.9913330078125,602.18798828125,culex
train_00046.jpeg,363,422,63.22144317626953,51.63926696777344,296.8822021484375,305.6625061035156,culex
train_00047.jpeg,271,362,40.03885269165039,14.290349006652832,246.2501678466797,330.8287353515625,albopictus
train_00048.jpeg,2250,4000,911.7281494140624,1756.842529296875,1304.2786865234375,2257.799072265625,albopictus
train_00049.jpeg,1024,1820,26.568084716796875,414.98876953125,521.5674438476562,894.2894287109375,culex
train_00050.jpeg,3024,4032,747.5091552734375,773.7022705078125,2707.407958984375,2828.337158203125,culex
train_00051.jpeg,4032,1908,2102.698486328125,28.15867042541504,3401.39404296875,926.5048828125,culex
train_00053.jpeg,1024,1024,213.0946350097656,200.22483825683597,954.8826293945312,845.3427734375,culex
train_00054.jpeg,1024,1365,259.71250915527344,402.2925415039063,472.6785278320313,627.514404296875,culex
train_00056.jpeg,3024,4032,887.7611083984375,1888.40380859375,1445.47705078125,2927.00146484375,culex
train_00057.jpeg,768,1024,119.7571792602539,11.768261909484863,763.0,940.2667846679688,culiseta
train_00058.jpeg,2268,4032,699.17138671875,1668.5533447265625,1675.224609375,2328.764892578125,culex
train_00059.jpeg,768,1024,285.6085510253906,473.1722106933594,393.778564453125,588.339599609375,culex
train_00060.jpeg,1024,1365,155.14056396484375,490.45355224609375,533.0708618164062,696.2192993164062,albopictus
train_00061.jpeg,3024,4032,1490.6334228515625,1731.060302734375,2134.977294921875,2331.599609375,culex
train_00062.jpeg,3024,4032,1291.008544921875,1705.5963134765625,1882.75732421875,2329.644287109375,culex
train_00063.jpeg,4032,3024,2242.28125,1240.8126220703125,2529.171875,1614.38818359375,culex
train_00064.jpeg,4608,3456,1721.3446044921875,1763.9932861328125,2338.900390625,2260.067138671875,albopictus
train_00065.jpeg,3120,4160,1309.3875732421875,1826.150634765625,1840.6541748046875,2429.900146484375,albopictus
train_00066.jpeg,2160,2880,698.9817504882812,1623.74267578125,990.86767578125,1976.5062255859373,albopictus
train_00067.jpeg,613,573,206.282470703125,109.94157409667967,437.9253540039063,411.0132751464844,albopictus
train_00068.jpeg,3024,4032,1195.9329833984375,1986.87060546875,1797.04296875,2475.398681640625,culex
